country,admin_name,lat,lng,population
New Zealand,Wellington,-41.2037,174.9123,102400
China,Shanxi,35.6200,111.2100,102400
United States,New Jersey,40.5360,-74.3697,102304
Russia,Komi,63.5600,53.6900,102187
Czechia,Liberecký Kraj,50.8000,15.0800,102175
United States,Virginia,38.0375,-78.4855,102016.0
South Africa,Mpumalanga,-26.4696,29.4500,101919
United States,Wisconsin,43.8241,-91.2268,101886.0
United States,Texas,31.1076,-97.3894,101876.0
Indonesia,Kalimantan Timur,0.1333,117.5000,101691
Malaysia,Perak,4.0119,101.0314,101659
Oman,Ad Dākhilīyah,23.2254,56.5170,101640
United States,New Jersey,40.5611,-74.2943,101639
Pakistan,Khyber Pakhtunkhwa,31.8290,70.8986,101616
United States,California,33.1896,-117.2386,101568
Russia,Krasnoyarskiy Kray,56.1900,95.7100,101502
United States,Washington,47.4758,-122.1905,101379
Russia,Udmurtiya,56.4791,53.7987,101344
Belarus,Minskaya Voblasts’,54.3188,26.8653,101300
Czechia,Olomoucký Kraj,49.6300,17.2500,101268
Brazil,São Paulo,-20.5500,-48.5800,101220
Brazil,Minas Gerais,-17.8700,-41.5000,101170
Colombia,Boyacá,5.8305,-73.0200,101156
Armenia,Lorri,40.8128,44.4883,101098
Estonia,Tartumaa,58.3839,26.7099,101092
Italy,Piedmont,45.4500,8.6200,100910
United States,Nevada,39.5729,-119.7157,100888
United States,Michigan,42.7677,-86.0984,100885.0
Algeria,Oum el Bouaghi,35.8500,7.1500,100821
Russia,Permskiy Kray,59.6700,56.7500,100812
United States,California,38.3590,-121.9680,100801.0
United States,Utah,41.7400,-111.8419,100774.0
United States,Texas,33.1088,-96.6735,100685
Russia,Udmurtiya,58.1232,52.6288,100676
Italy,Marche,43.6004,13.4999,100507
Tanzania,Kagera,-1.3196,31.8000,100504
Togo,,6.9004,0.6300,100479
Japan,Yamagata,38.9200,139.8501,100446
Colombia,Bolívar,9.2300,-74.7400,100313
Russia,Irkutskaya Oblast’,57.9900,102.6333,100271
Libya,Sabhā,27.0333,14.4333,100249
Belarus,Hrodzyenskaya Voblasts’,53.8885,25.2846,100216
United States,Texas,32.5192,-94.7622,100196.0
Serbia,Subotica,46.0700,19.6800,100000
Thailand,Chanthaburi,12.6133,102.0979,99819
China,Jilin,42.9700,129.8201,99721
Sri Lanka,Southern,6.0300,80.2400,99478
Honduras,Choluteca,13.3007,-87.1908,99429
Kenya,Kiambu,-1.0396,37.0900,99322
Turkey,Giresun,40.9130,38.3900,98864
Kenya,Kericho,-0.3596,35.2800,98852
Czechia,Jihočeský Kraj ,48.9800,14.4600,98851
Finland,Päijät-Häme,60.9939,25.6649,98826
Brazil,Minas Gerais,-20.7100,-46.6100,98752
United States,California,38.6034,-121.3810,98616
Sweden,Örebro,59.2803,15.2200,98573
Mexico,Michoacán de Ocampo,19.0800,-102.3500,98422
Finland,Keski-Suomi,62.2603,25.7500,98136
Mexico,Puebla,18.9000,-98.4500,97842
United States,Utah,40.2983,-111.6992,97839
Brazil,Minas Gerais,-21.1196,-42.9500,97828
Philippines,Misamis Occidental,8.1462,123.8444,97806
Brazil,São Paulo,-22.9700,-49.8700,97799
Croatia,Brodsko-Posavska Županija,45.1603,18.0156,97718
Malawi,Mangochi,-14.4596,35.2700,97711
Tunisia,L’Ariana,36.8667,10.2000,97687
United States,California,33.8930,-118.2275,97612
Brazil,Goiás,-16.6500,-49.5000,97521
Brazil,Paraná,-23.4100,-51.4300,97512
United States,North Dakota,46.8140,-100.7695,97457.0
Kazakhstan,Ongtüstik Qazaqstan,43.3016,68.2549,97360
Romania,Gorj,45.0450,23.2740,97179
Mexico,Sinaloa,25.5705,-108.4700,96860
Ukraine,Sums’ka Oblast’,51.8734,33.4797,96825
Iran,Kohgīlūyeh va Bowyer Aḩmad,30.6590,51.5940,96786
Congo (Kinshasa),Ituri,1.5604,30.2400,96764
Sweden,Östergötland,58.4100,15.6299,96732
Germany,Mecklenburg-Western Pomerania,53.6333,11.4167,96641
Turkey,Bolu,40.7363,31.6061,96629
Tanzania,Mtwara,-10.2696,40.1900,96602
Brazil,Minas Gerais,-18.6400,-48.2000,96565
Vietnam,Yên Bái,21.7050,104.8750,96540
Brazil,Mato Grosso do Sul,-19.0160,-57.6500,96520
Jamaica,Saint Andrew,18.0333,-76.8000,96494
Bulgaria,Sliven,42.6794,26.3300,96368
Brazil,Rio Grande do Sul,-27.6300,-52.2700,96087
Nigeria,Adamawa,9.2100,12.4800,96006
Ethiopia,Tigray,13.5000,39.4700,95856
Russia,Penzenskaya Oblast’,53.1204,46.6000,95574
Uzbekistan,Sirdaryo,40.4957,68.7907,95520
United States,California,33.9448,-118.1926,95430
Russia,Magadanskaya Oblast’,59.5750,150.8100,95282
Italy,Calabria,38.9004,16.6000,95251
Czechia,Královéhradecký Kraj,50.2060,15.8120,95195
Brazil,Bahia,-9.4200,-40.5000,95132
Croatia,Osječko-Baranjska Županija,45.5504,18.6800,95077
Jordan,Al ‘Aqabah,29.5270,35.0777,95048
Ecuador,Cotopaxi,-0.9296,-78.6100,94972
Bulgaria,Dobrich,43.5851,27.8400,94831
Azerbaijan,Naxçıvan,39.2092,45.4122,94788
Slovakia,Prešovský,48.9997,21.2394,94718
Turkey,Kırşehir,39.1420,34.1710,94336
United States,Florida,26.1547,-80.2997,94323
Brazil,Rio Grande do Sul,-29.1695,-51.5200,94271
United States,Massachusetts,42.2516,-71.0183,94166
United Arab Emirates,Al Fujayrah,25.1234,56.3375,94163
Mexico,Jalisco,21.3704,-101.9300,94127
China,Shandong,35.7904,118.6200,94115
Czechia,Ústecký Kraj,50.6630,14.0810,94105
United States,Massachusetts,42.4779,-70.9663,94063
Kenya,Kilifi,-3.2100,40.1000,94016
Brazil,São Paulo,-23.3500,-47.8600,93580
Russia,Tambovskaya Oblast’,52.9000,40.5000,93499
China,Jilin,45.5000,124.3000,93297
Afghanistan,Jowzjān,36.6580,65.7383,93241
United Kingdom,Bath and North East Somerset,51.3837,-2.3500,93238
Australia,Northern Territory,-12.4254,130.8500,93080
New Caledonia,Province Sud,-22.2625,166.4443,93060
Ghana,Volta,6.6004,0.4700,93044
Colombia,Chocó,5.6904,-76.6600,92780
Brazil,Paraíba,-7.0196,-37.2900,92575
Romania,Tulcea,45.1993,28.7967,92475
Spain,Galicia,42.8829,-8.5411,92430
United States,Florida,25.8171,-80.1396,92307
United States,California,34.0232,-118.4813,92306
Brazil,Santa Catarina,-28.4800,-49.0200,92275
France,Hauts-de-France,50.9504,1.8333,92201
Mexico,Jalisco,19.7104,-103.4600,92161
India,Nāgāland,25.6670,94.1166,92113
Finland,Pohjois-Savo,62.8943,27.6949,91900
Tanzania,Morogoro,-6.8396,36.9900,91889
Angola,Cabinda,-5.5596,12.1900,91791
United States,California,33.7523,-117.9938,91564
United States,Maryland,39.1755,-77.2643,91447
Mexico,Colima,18.9204,-103.8800,91321
Sweden,Skåne,56.0505,12.7000,91304
Brazil,Minas Gerais,-21.1300,-42.3900,91173
Turkey,Niğde,37.9760,34.6940,91039
Mexico,Chihuahua,28.4257,-106.8696,90835
Norway,Buskerud,59.7572,10.1907,90722
Canada,New Brunswick,46.0833,-64.7667,90635
Austria,Kärnten,46.6203,14.3100,90610
United States,California,37.7071,-122.1601,90553
Thailand,Phetchaburi,13.1133,99.9412,90497
Brazil,São Paulo,-24.1800,-46.8000,90385
Dominican Republic,Enriquillo,18.2004,-71.1000,90128
Cameroon,South-West,4.1550,9.2310,90088
Ireland,Limerick,52.6647,-8.6231,90054
Botswana,Francistown,-21.1700,27.5000,89979
Sweden,Jönköping,57.7713,14.1650,89780
Brazil,Rio Grande do Sul,-30.8800,-55.5300,89694
Albania,Vlorë,40.4774,19.4982,89546
United Kingdom,Cheshire West and Chester,53.2000,-2.9200,89531
China,Heilongjiang,47.2704,132.0200,89442
Senegal,Tambacounda,13.7804,-13.6800,89212
Tanzania,Rukwa,-7.9596,31.6200,89161
China,Jilin,43.3248,129.7343,88732
Ukraine,Kyyivs’ka Oblast’,50.4943,30.7809,88506
Romania,Dâmboviţa,44.9380,25.4590,88435
Brazil,Minas Gerais,-19.9800,-43.8500,88399
Kazakhstan,Almaty,45.0000,78.4000,88380
United States,Pennsylvania,40.7910,-77.8568,88285.0
Brazil,Santa Catarina,-27.1300,-48.9300,88284
Paraguay,Caaguazú,-25.4500,-56.4400,88101
United States,California,38.6948,-121.2880,87931
Turkey,Yozgat,39.8180,34.8150,87881
Syria,Ar Raqqah,35.8367,38.5481,87880
Cameroon,Sud,2.9000,11.1500,87875
United States,California,33.9146,-118.3476,87854
Turkey,Ağrı,39.7198,43.0513,87854
Philippines,Surigao del Norte,9.7843,125.4888,87832
Turkey,Çanakkale,40.1459,26.4064,87791
Venezuela,Guárico,9.9010,-67.3540,87739
Sierra Leone,Northern,8.8804,-12.0500,87679
Ukraine,Cherkas’ka Oblast’,48.7543,30.2109,87658
Slovakia,Žilinský,49.2198,18.7494,87625
Brazil,São Paulo,-22.6596,-50.4200,87471
Burkina Faso,Centre-Ouest,12.2505,-2.3700,87347
Bulgaria,Shumen,43.2700,26.9294,87283
China,Heilongjiang,45.5504,131.8800,87257
China,Heilongjiang,49.1800,125.2300,87236
Benin,Mono,6.6150,1.7150,86971
Peru,Ancash,-9.5300,-77.5300,86934
United States,California,33.9678,-118.0188,86838
Mauritania,Dakhlet Nouadhibou,20.9000,-17.0560,86738
Rwanda,Northern Province,-1.4996,29.6300,86685
United States,New Jersey,40.8631,-74.1575,86607
Macedonia,Bitola,41.0391,21.3395,86528
Greece,Ípeiros,39.6679,20.8509,86304
Mexico,Sonora,31.3223,-109.5630,86083
Guatemala,Huehuetenango,15.3204,-91.4700,85992
Zambia,Eastern,-13.6296,32.6400,85963
France,Nouvelle-Aquitaine,46.5833,0.3333,85960
Argentina,Santa Cruz,-51.6333,-69.2166,85700
Thailand,Chumphon,10.5127,99.1872,85686
France,Île-de-France,48.8005,2.1333,85416
United States,California,34.0840,-118.1355,85396
Brazil,Bahia,-9.3307,-38.2657,85350
Brazil,Minas Gerais,-18.9700,-49.4600,85345
Brazil,Mato Grosso,-16.0500,-57.5100,85274
Latvia,Liepāja,56.5100,21.0100,85132
Senegal,Louga,15.6104,-16.2500,85075
Costa Rica,Limón,10.0000,-83.0333,85001
France,Bretagne,47.7504,-3.3666,84952
Laos,Savannakhét,16.5376,104.7730,84898
Bolivia,El Beni,-14.8334,-64.9000,84259
Brazil,Amapá,-0.0396,-51.1800,83927
Uganda,Mbarara,-0.5996,30.6500,83700
United Kingdom,Derry and Strabane,55.0004,-7.3333,83652
Canada,Ontario,44.3000,-78.3333,83627
Rwanda,Western Province,-1.6847,29.2629,83623
Benin,Atlantique,6.3604,2.0900,83503
Romania,Caraş-Severin,45.2970,21.8865,83324
Brazil,Maranhão,-4.4796,-43.8800,83288
Cambodia,Kampong Cham,12.0004,105.4500,83233
United States,California,33.8572,-118.0046,83015
Ecuador,Carchi,0.8220,-77.7320,83000
Madagascar,Antsiranana,-12.2765,49.3115,82937
Turkey,Amasya,40.6537,35.8330,82896
Brazil,Minas Gerais,-19.5796,-46.9500,82595
United States,Illinois,41.8445,-87.7593,82552
Turkey,Muş,38.7490,41.4969,82536
Thailand,Nan,18.7868,100.7715,82483
Bulgaria,Pernik,42.6100,23.0227,82467
Malaysia,Terengganu,4.2332,103.4479,82425
New Zealand,Manawatu-Wanganui,-40.3527,175.6072,82400
Guatemala,Chimaltenango,14.6620,-90.8200,82370
Slovakia,Banskobystrický,48.7333,19.1500,82336
Turkey,Kilis,36.7204,37.1200,82301
Albania,Fier,40.7300,19.5730,82297
Ethiopia,Oromīya,7.9504,39.1399,82240
Ghana,Upper East,10.7904,-0.8500,82177
Benin,Zou,7.1904,1.9900,82154
Tunisia,Kasserine,35.1804,8.8300,81987
Russia,Dagestan,42.8747,47.6244,81752
Georgia,Abkhazia,43.0200,41.0200,81546
Brazil,Minas Gerais,-21.2496,-45.0100,81472
United States,California,37.4000,-122.0796,81438
United States,Massachusetts,42.3908,-71.1013,81360
Romania,Bistriţa-Năsăud,47.1380,24.5130,81318
Brazil,São Paulo,-23.1100,-48.9300,81285
Brazil,Goiás,-15.5395,-47.3400,81232
Peru,Ica,-13.7100,-76.2200,81207
Mexico,Oaxaca,16.1671,-95.2000,81063
United States,California,33.8471,-118.1221,80967
Malawi,Zomba,-15.3900,35.3100,80932
Benin,Atacora,10.3204,1.3900,80892
Australia,Tasmania,-42.8500,147.2950,80870
Togo,Plateaux,7.5300,1.1200,80683
United States,Florida,26.3049,-80.1277,80571
Turkey,Bingöl,38.8850,40.4980,80568
United States,California,33.7309,-117.8106,80498
Peru,Lima,-11.1100,-77.6199,80474
Kenya,Kilifi,-3.6096,39.8500,80339
United States,Massachusetts,42.7003,-71.1626,80162
Jordan,Al Karak,31.1851,35.7047,80062
Lebanon,Nabatîyé,33.3833,35.4500,80000
Mexico,Tamaulipas,22.7334,-98.9500,79981
United States,New York,40.9305,-73.7836,79946
Thailand,Prachin Buri,14.0572,101.3768,79757
Bulgaria,Haskovo,41.9438,25.5633,79699
Mongolia,Orhon,49.0533,104.1183,79647
Brazil,Goiás,-18.3996,-49.2100,79582
Burkina Faso,Nord,13.5704,-2.4200,79504
United States,Maryland,39.0028,-77.0207,79483
Brazil,Pará,-1.7245,-48.8849,79420
United States,California,37.7670,-122.2673,79177
Uruguay,Paysandú,-32.3300,-58.0800,79016
Poland,Kujawsko-Pomorskie,52.7799,18.2500,79007
Romania,Olt,44.4350,24.3710,78988
China,Jilin,44.4091,126.9487,78764
Burma,Sagaing,21.8800,95.9620,78739
Greece,Kríti,35.5122,24.0156,78728
United States,Wyoming,41.1405,-104.7927,78728.0
Brazil,Mato Grosso do Sul,-20.7900,-51.7200,78712
Switzerland,Bern,47.1666,7.2500,78708
Spain,Ceuta,35.8890,-5.3070,78674
Brazil,Minas Gerais,-21.1300,-44.2500,78592
Sweden,Västerbotten,63.8300,20.2400,78197
Lebanon,Béqaa,33.8501,35.9042,78145
Ghana,Upper West,10.0604,-2.5000,78107
United States,California,37.4340,-121.8921,78106
United States,Pennsylvania,40.3412,-76.4228,77973.0
India,Sikkim,27.3333,88.6166,77900
United States,California,33.8880,-118.1271,77772
United States,California,36.9206,-121.7706,77700.0
Turkey,Hakkâri,37.5744,43.7408,77699
Turkey,Kars,40.6085,43.0975,77486
Brazil,Minas Gerais,-20.0600,-44.5700,77400
Mali,Kayes,14.4500,-11.4400,77207
Venezuela,Cojedes,9.6580,-68.5900,77192
Brazil,Espírito Santo,-18.7296,-39.8600,77117
Puerto Rico,Puerto Rico,18.2319,-66.0388,77064
France,Nouvelle-Aquitaine,46.1667,-1.1500,76997
Laos,Khammouan,17.4112,104.8361,76928
Finland,Satakunta,61.4789,21.7749,76772
Venezuela,Yaracuy,10.3360,-68.7460,76766
Thailand,Uttaradit,17.6316,100.0972,76630
Brazil,Goiás,-17.8796,-51.7500,76547
Brazil,São Paulo,-21.9800,-46.7900,76540
United States,California,38.5552,-121.7365,76524.0
United States,California,34.0829,-117.9721,76402
Brazil,Pará,-3.6800,-49.7200,76337
Zimbabwe,Masvingo,-20.0596,30.8200,76311
Ecuador,Los Ríos,-1.7996,-79.5400,76279
Thailand,Sakon Nakhon,17.1679,104.1479,76237
Russia,Yevreyskaya Avtonomnaya Oblast’,48.7974,132.9508,76146
Algeria,Tamanrasset,22.7850,5.5228,76000
Russia,Dagestan,42.8335,47.1130,75800
Ireland,Galway,53.2724,-9.0488,75594
Turkey,Nevşehir,38.6240,34.7240,75527
Cambodia,Kampong Chhnang,12.2505,104.6666,75244
United States,Illinois,42.0463,-87.6942,74756
Brazil,Rio Grande do Sul,-30.0300,-52.9100,74694
United Kingdom,Inverclyde,55.9333,-4.7500,74635
Spain,Castille-La Mancha,39.8670,-4.0167,74632
United States,Virginia,38.8391,-77.4388,74627
United States,New Jersey,39.9362,-75.1073,74532
Indonesia,Papua Barat,-0.8711,134.0693,74504
China,Shandong,34.7904,116.0800,74459
Sweden,Värmland,59.3671,13.4999,74141
Cambodia,Prey Veng,11.4840,105.3240,74000
Mexico,Quintana Roo,20.5100,-86.9500,73934
Mauritania,Assaba,16.6200,-11.4000,73930
Afghanistan,Farāh,32.3917,62.0968,73647
United States,Florida,28.5818,-81.4693,73444
Tanzania,Katavi,-6.3596,31.0500,73338
Norway,Telemark,59.2000,9.6000,73330
France,Auvergne-Rhône-Alpes,46.0333,4.0667,73315
Romania,Călăraşi,44.2063,27.3259,73224
Ethiopia,Oromīya,9.0905,36.5300,73018
Dominican Republic,El Valle,18.8070,-71.2290,72950
Côte D’Ivoire,Lagunes,5.3204,-4.3899,72913
United States,Connecticut,41.6758,-72.7862,72710
Mexico,San Luis Potosí,21.2704,-98.7800,72685
Russia,Stavropol’skiy Kray,44.1599,43.4699,72649
United Kingdom,Cumbria,54.8800,-2.9300,72633
Brazil,Maranhão,-4.2300,-44.8000,72372
Syria,As Suwaydā’,32.7004,36.5666,72248
Denmark,Syddanmark,55.4670,8.4500,72205
Oman,Ad Dākhilīyah,22.9264,57.5314,72076
United States,Rhode Island,41.8744,-71.3743,72001
United States,Florida,26.1605,-80.2242,71970
Bulgaria,Vratsa,43.2100,23.5625,71633
Brazil,Santa Catarina,-26.2396,-51.0800,71578
Brazil,Pernambuco,-7.5596,-35.0000,71549
Tunisia,Monastir,35.7307,10.7673,71546
Turkey,Çankırı,40.6070,33.6210,71379
South Africa,Northern Cape,-28.4600,21.2300,71373
Turkey,Mardin,37.3115,40.7427,71373
Croatia,Zadarska Županija,44.1201,15.2623,71258
United States,New Jersey,40.8574,-74.1282,71247
Brazil,Rio Grande do Sul,-28.3895,-53.9199,71202
China,Hubei,31.2700,113.6700,71198
Malawi,Salima,-13.7829,34.4333,71181
Guinea,Mamou,10.3804,-12.1000,71153
Honduras,Comayagua,14.4604,-87.6500,71142
United States,Delaware,39.7415,-75.5413,71106
United States,California,33.9240,-118.2017,71099
Burundi,Muyinga,-2.8523,30.3173,71076
Brazil,Pará,-3.1996,-52.2100,70888
Puerto Rico,Puerto Rico,18.3839,-66.1134,70797
Thailand,Sara Buri,14.5304,100.8800,70769
Brazil,Minas Gerais,-17.1996,-46.8700,70753
Azerbaijan,Şirvan,39.9323,48.9203,70684
Cabo Verde,São Vicente,16.8838,-25.0000,70611
Rwanda,Northern Province,-1.5796,30.0600,70593
Switzerland,Sankt Gallen,47.4230,9.3620,70572
United Kingdom,North Yorkshire,54.2804,-0.4300,70571
Hungary,Komárom-Esztergom,47.5500,18.4330,70541
Turkey,Kastamonu,41.3890,33.7830,70402
United States,New Jersey,40.7674,-74.0323,70387
Brazil,Ceará,-6.3600,-39.3000,70380
Ghana,,7.3360,-2.3360,70299
Kyrgyzstan,Ysyk-Köl,42.4920,78.3818,70171
Congo (Kinshasa),Mongala,2.1400,21.5100,70087
Botswana,Lobatse,-25.2196,25.6800,69804
Slovakia,Trnavský,48.3666,17.6000,69785
Guatemala,Totonicapán,14.9140,-91.3580,69734
Morocco,Tanger-Tétouan-Al Hoceïma,34.8103,-5.5700,69658
Ethiopia,YeDebub Bihēroch Bihēreseboch na Hizboch,6.0400,37.5500,69622
Mexico,San Luis Potosí,21.9300,-99.9800,69613
Vietnam,Phú Yên,13.0820,109.3160,69596
Brazil,São Paulo,-21.2500,-48.3300,69394
Senegal,Kolda,12.9104,-14.9500,69267
Colombia,Arauca,7.0907,-70.7616,69264
Romania,Vaslui,46.6333,27.7333,69225
Ecuador,Cañar,-2.7400,-78.8400,69087
Romania,Giurgiu,43.9300,25.8400,69067
Italy,Basilicata,40.6420,15.7990,69060
United Kingdom,South Ayrshire,55.4504,-4.6167,69042
Mali,Tombouctou,16.7666,-3.0166,68872
United States,Maryland,39.1346,-77.2132,68710
United States,New York,40.9136,-73.8291,68703
Sweden,Gävleborg,60.6670,17.1666,68635
Italy,Abruzzo,42.3504,13.3900,68503
Sri Lanka,Southern,5.9490,80.5428,68244
Thailand,Narathiwat,6.4318,101.8214,68112
Cuba,Artemisa,22.8134,-82.7619,68073
Brazil,Maranhão,-7.5200,-46.0500,68056
Malaysia,Putrajaya,2.9140,101.7019,67964
Philippines,Samar,12.0672,124.6042,67921
United States,California,33.8574,-118.3766,67908
Kenya,Garissa,-0.4396,39.6700,67861
Russia,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,61.0015,69.0015,67800
Mexico,San Luis Potosí,23.6604,-100.6500,67717
Mexico,Oaxaca,16.4300,-95.0200,67637
United States,California,37.6536,-122.4197,67429
Brazil,Maranhão,-3.6600,-45.3900,67424
Algeria,El Bayadh,33.6904,1.0100,67413
Côte D’Ivoire,Lacs,6.6505,-4.7100,67349
Uganda,Kasese,0.2325,29.9883,67269
Latvia,Jelgavas Novads,56.6527,23.7128,67207
Vietnam,Lào Cai,22.5014,103.9660,67206
United States,New Jersey,40.6661,-74.1142,67186
Peru,Madre de Dios,-12.6000,-69.1833,67155
Central African Republic,Lobaye,3.8704,18.0000,67132
Mexico,Veracruz,17.9400,-94.7400,66998
Libya,Nālūt,31.8804,10.9700,66609
Yemen,Laḩij,13.0582,44.8838,66288
Turkey,Burdur,37.7167,30.2833,66158
Romania,Alba,46.0770,23.5800,66085
United States,Florida,26.2057,-80.2549,65669
United States,New York,42.8025,-73.9276,65625
India,Goa,15.4920,73.8180,65586
Brazil,Rio Grande do Sul,-28.3000,-54.2800,65420
United States,New Jersey,40.7651,-74.2117,65378
Uganda,Masaka,-0.3296,31.7300,65373
Ethiopia,Āmara,9.6804,39.5300,65231
Hungary,Békés,46.6720,21.1010,65206
Guatemala,Alta Verapaz,15.4700,-90.3800,65194
Zambia,North-Western,-12.1796,26.4000,65000
Azerbaijan,Şəki,41.1923,47.1705,64968
Brazil,Tocantins,-11.7196,-49.0600,64789
Afghanistan,Badakhshān,37.1298,70.5792,64704
Guatemala,Suchitepéquez,14.5304,-91.5100,64652
Brazil,Amazonas,-2.6100,-56.7400,64428
Nepal,,28.0503,81.6167,64400
Afghanistan,Takhār,36.7300,69.5400,64256
France,Hauts-de-France,50.2833,2.7833,64165
Mexico,Michoacán de Ocampo,19.6800,-100.5700,64154
Serbia,Zrenjanin,45.3786,20.3995,64053
United States,Illinois,42.0360,-87.7400,63978
Brazil,Minas Gerais,-18.7596,-44.4300,63954
Malaysia,Perlis,6.4330,100.1900,63869
Israel,Central,31.9167,34.8667,63860
United States,California,33.9682,-118.2447,63821
Norway,Vest-Agder,58.1666,8.0000,63814
Brazil,Santa Catarina,-26.7700,-51.0200,63726
Thailand,Kanchanaburi,14.0174,99.5220,63699
Brazil,Bahia,-11.3000,-41.8700,63626
Brazil,Goiás,-18.1800,-47.9500,63544
United States,California,33.9902,-118.0888,63522
Thailand,Samut Sakhon,13.5360,100.2740,63498
United States,New Jersey,40.7938,-74.0241,63438
Kenya,Kakamega,0.2904,34.7300,63426
Moldova,Cahul,45.9079,28.1944,63407
Botswana,Kweneng,-24.4000,25.5100,63248
Romania,Sălaj,47.1750,23.0630,63232
Brazil,Bahia,-13.3596,-39.0800,63231
Brazil,Rondônia,-12.7166,-60.1166,63231
United States,California,34.0155,-118.1108,63192
United States,New York,40.7839,-73.2522,63115
Central African Republic,Ouham,6.4837,17.4500,63064
Belize,Belize,17.4987,-88.1884,63028
Brazil,São Paulo,-23.9796,-48.8800,62957
Somalia,Hiiraan,4.7400,45.2000,62945
South Africa,Eastern Cape,-32.3000,24.5400,62896
Turkey,Bitlis,38.3940,42.1230,62811
Mexico,Sinaloa,25.4704,-108.0900,62695
Tunisia,Tataouine,33.0000,10.4667,62577
Thailand,Surin,14.8868,103.4915,62536
United States,California,33.9278,-117.9513,62466
